R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,Number,Name,Class
2.874308268,15.84716797,21.80090332,26.96765137,33.62365723,41.11425781,50.93221029,59.17989095,67.46691895,75.96026611,82.05910238,86.02101644,91.98203532,109.0478516,133.5698853,153.7936808,189.7258911,220.5714722,13.92122396,29.07621257,36.55513509,42.70322673,49.35083008,55.6260376,63.03009033,68.99479167,73.91605632,82.03196208,90.38242594,96.03118896,100.4253947,108.2066447,129.8909912,153.1542562,190.9176229,229.6341146,5.877929688,14.91259766,23.71822103,37.7816569,50.35111491,60.40958659,69.90372721,77.42704264,85.17281087,92.49405924,97.5663859,101.729187,106.6970011,116.3323364,135.0499471,163.6980184,201.6574504,234.5579224,191,s104.tif,Spliced
0,1.862223307,10.52150472,20.28735352,27.24312337,34.75872803,43.23075358,52.32271322,59.76470947,65.83890788,72.39619954,77.24729411,80.8020223,84.16267904,87.70379639,102.0902507,127.1154989,161.2494914,1.332356771,8.532816569,19.22454834,30.159139,37.65824382,44.26236979,52.08237712,60.62894694,68.26403809,74.28778076,81.13596598,86.24005127,90.44366455,94.23040771,97.97119141,111.1031901,133.6460571,165.2522176,2.189249674,8.536234538,14.78334554,19.72654215,26.80820719,37.89324951,49.50801595,57.32920329,65.92816162,73.17386882,79.83359782,84.80568441,88.76479085,92.5145874,96.20817057,104.671936,123.0969442,159.7307129,192,s105.tif,Spliced
8.950419108,24.2253418,35.04066976,48.35439046,61.17828369,71.39139811,86.8079834,137.4162801,171.3408203,178.4638672,182.4576823,184.9652507,187.0014445,188.7613729,190.4656169,191.8763631,193.3863322,198.719401,26.17112223,41.53279622,55.60359701,69.78672282,84.64701335,98.37237549,113.6153564,152.8664551,185.8048096,191.9300944,194.9179484,196.9362183,198.6607869,200.4065959,201.7934774,203.2685343,204.507609,211.207194,0.649820964,12.98093669,25.92283122,41.7909139,58.37825521,72.61167399,94.59777832,145.8925985,178.7498169,186.6098429,190.7382202,193.0180257,194.6859538,196.3060303,197.5281576,198.7479655,200.3629761,214.9047852,193,s106.tif,Spliced
0.042419434,9.403889974,19.774882,26.75854492,34.90165202,44.83630371,57.64422607,68.21844482,75.66119385,83.58528646,108.2012126,159.783549,184.3564657,189.150472,190.5260824,191.8153687,193.7063802,196.3347778,14.40189616,29.87715658,38.3731486,46.91676839,55.60044352,66.35980225,80.02217611,95.98187256,105.4469604,113.512085,127.5026245,162.2645264,195.1565755,200.2590535,201.9008993,203.9598185,205.4821574,207.0798543,0,0,4.852823893,15.81899007,25.53230794,36.3384196,48.39864095,58.97434489,66.9276123,75.31947835,89.93436686,131.4059245,185.9667765,191.7477417,194.1513672,196.9123535,199.6139933,203.6455078,194,s107.tif,Spliced
0.100240072,8.84749349,20.19325765,27.60819499,34.27677409,40.10498047,46.50917562,54.32594808,64.16538493,76.05135091,82.52941895,87.40625,91.79652913,95.39145915,99.55533854,105.7498372,126.8979492,180.3011882,4.334391276,22.14967855,32.69649251,40.49143473,49.04827881,56.65291341,62.79392497,68.5655721,74.67403158,79.76767985,83.91192627,88.11814372,91.60750326,95.13494873,99.70367432,109.7639364,138.1225179,195.5849406,0,0.0546875,5.380208333,13.84529622,20.3232015,26.26090495,33.51739502,42.60994466,54.08754476,65.2744751,70.73468018,74.04111735,76.90075684,80.07710775,85.22757975,101.8470866,141.0187785,209.4571126,195,s108.tif,Spliced
12.18977865,20.61631266,27.82010905,42.25,55.68469238,64.94405111,73.51548258,81.71020508,88.66129557,94.45050049,98.10329183,100.5714722,103.2811686,107.3088582,112.9957479,125.1160889,132.0730184,151.1039022,18.46565755,32.1994222,40.06646729,52.10455322,64.59155273,73.49310303,81.21502686,89.69374593,97.17218018,103.7751261,108.4278564,111.2831624,114.2581584,118.9062297,124.9879964,135.7496948,142.4469808,160.3823446,5.568094889,13.22410075,19.45658366,36.57336426,62.40751139,74.19724528,81.9883016,90.42753092,99.12481689,105.1240641,109.1023153,111.8479818,114.5888875,118.4672241,123.8497111,134.6499227,143.2337443,161.9845378,196,s109.tif,Spliced
2.415707288,17.75007326,23.99886968,26.52982794,29.27177963,32.02101562,34.45878511,36.57533386,38.88613053,42.64855361,49.17997237,69.59463306,91.71139113,112.9649182,133.5622724,173.2557458,212.2920836,222.9577595,3.860970402,19.02536945,24.57018462,27.11131578,30.07171265,33.03365848,35.6453301,37.75739942,40.29568384,44.62829154,53.38016494,77.85971449,104.7276761,126.3477205,145.1870473,181.1605057,213.3121782,221.8565328,5.489554988,22.15569138,27.87348767,30.35948424,33.26566752,36.3277515,39.16611546,41.72215012,44.27651024,48.44752376,58.49311341,88.0332817,113.3541257,130.8867166,148.603885,179.5023653,207.7487755,217.6750115,197,s11.tif,Spliced
34.29815674,64.30198161,74.50327555,79.43528239,82.87638346,87.06325277,92.58677165,97.60168457,101.6796672,105.9269409,110.0170492,113.4819946,116.7172648,121.0487061,127.197998,130.2752889,137.6498413,170.4197795,39.69285075,68.30914307,77.33190918,83.92582194,88.62817383,92.77534993,98.27388509,105.0262655,110.6919352,116.086263,121.6103923,126.2258301,129.8429565,133.3575643,137.1756185,139.4347738,142.8655396,190.5831095,36.38494873,66.57080078,74.18955485,80.22749837,87.43603516,92.66113281,96.65574137,101.5366007,106.6460978,111.7091471,116.8909098,121.154541,124.9276937,128.2509766,133.1156006,137.916097,140.4168498,173.4480184,198,s110.tif,Spliced
11.55737305,26.13883464,32.27803548,37.12060547,41.06679281,44.51715088,50.39168294,57.8127238,71.06913249,88.3470459,99.36421712,104.5615031,109.3509725,113.1740316,116.3520101,119.8319295,133.4950765,170.807902,23.96144613,35.91951497,42.22731527,45.54577637,48.79176839,54.35099284,59.40712484,64.34313965,73.42122396,89.2337443,106.3272705,115.9971924,121.8786214,126.8680827,130.4609985,133.7499797,140.3181152,189.8525391,29.09910075,44.62428792,49.99422201,53.93204753,58.0766805,63.16859945,68.06158447,72.91025798,79.91507975,93.21099854,102.697286,114.2124837,121.0820313,125.5026449,130.3291016,134.8000285,138.5847982,173.5767212,199,s111.tif,Spliced
12.19626872,31.92848714,46.17319743,57.3922526,65.43440755,73.60453288,81.28017171,102.4347127,133.9246419,146.97288,163.5088298,173.0563761,178.2649943,181.8150635,184.3960368,186.3842977,188.0220337,195.7624715,32.1940918,49.50927734,62.80487061,72.44750977,80.3803304,88.66485596,97.04923503,105.1325277,121.4645996,149.3868612,164.740743,184.2815552,190.0526937,193.6859538,196.9341227,199.2946574,201.4662272,210.5234782,0,15.93737793,31.13423665,44.1120402,53.71356201,60.45037842,66.4570516,72.22121175,78.29730225,90.91648356,136.4793498,176.1593831,182.5668538,186.2030436,189.8595174,194.8668823,198.7843018,207.9384562,200,s112.tif,Spliced
25.85902913,54.79581706,69.84649658,75.68804932,79.59747314,85.18688965,92.30615234,99.15777588,104.171224,109.741923,115.2098389,125.9322306,134.8427327,141.9864095,154.6519165,182.0135905,202.1141561,234.9636637,30.2483724,48.6725057,66.19425456,72.69718424,77.50805664,84.58107503,93.46014404,101.9822184,112.6194661,119.4923096,126.9648438,136.9428711,148.1480713,158.8184611,174.7309977,187.2045085,202.1480713,242.3280233,23.40220133,54.47835286,68.13431803,73.862854,79.28706868,86.1266276,98.60550944,110.3459676,117.8437093,124.619873,133.5727743,153.5433757,175.2930705,187.1756592,199.6240438,215.4338582,226.7871094,251.6519775,201,s113.tif,Spliced
3.791707357,23.98899333,36.68306478,48.68178304,56.24625651,62.1552124,65.21781413,67.1038208,68.60437012,70.54597982,73.34914144,78.07413737,89.26330566,108.3654785,136.4605509,144.4559733,159.4468791,193.9161784,21.33290609,35.34633382,43.12001546,49.12965902,53.31496175,55.77242025,57.53483073,59.24452718,61.48895264,65.09790039,70.66219076,78.78181966,91.82110596,105.914266,128.758728,157.8551229,182.3845215,212.4005737,21.18306478,47.13539632,58.71789551,65.97208659,70.63594564,73.94099935,76.77945964,78.98055013,80.79382324,82.72149658,85.29040527,90.63224284,101.8956706,114.131958,131.144694,149.8972778,175.7123413,199.4231974,202,s114.tif,Spliced
0,0.518208822,16.33970133,28.83988444,38.21368408,48.86853027,66.40067546,77.11336263,85.90059408,94.60406494,99.38675944,103.3256226,108.8815104,126.0409953,140.4339803,146.960144,158.353068,190.646932,5.640625,19.99930827,31.44691976,40.40537516,48.94606527,59.33459473,67.15275065,72.54825846,78.59706624,100.0496419,116.2275391,121.0427856,124.7850138,129.6103923,145.4408976,163.8974406,180.3687541,209.7701619,15.18188477,25.45758057,33.16050212,45.06624349,57.568868,65.13124593,71.10227458,77.90716553,88.91090902,101.5475667,111.4399414,142.2438761,164.3152466,169.6713257,173.0684408,177.2636922,186.3642782,215.7686361,203,s115.tif,Spliced
22.85801188,33.49355062,45.4508667,54.67390951,60.31634521,64.72336833,67.48750814,70.44938151,73.67390951,76.63661702,79.58081055,83.38110352,88.77766927,94.82554118,101.7797038,112.7057699,135.4752604,215.1117757,33.54870605,46.48547363,62.90211995,69.36647542,75.98718262,81.10443115,84.45735677,88.87577311,93.32495117,97.5713501,102.4395345,108.427002,115.5477905,122.5634155,131.3978475,138.9657796,156.5161743,224.2436523,33.28889974,63.76175944,74.21531169,79.3482666,84.72458903,90.70784505,95.2896932,98.50978597,103.3093465,108.4105428,112.8516032,118.8420207,127.7622274,139.7097778,151.7644857,163.9759725,176.1946818,230.0594482,204,s116.tif,Spliced
27.57661947,52.527771,69.17014567,81.41288249,91.61814372,102.3729858,110.787679,116.3718262,120.9010213,125.0463053,128.9209391,133.0787964,138.5079956,144.3706055,155.1831258,176.1257528,243.3683472,255,36.35742188,60.44287109,72.20550537,81.70904541,93.57954915,107.1153158,122.2332357,129.5332845,134.4754639,138.9976603,143.3016154,147.4814046,152.7179159,161.1466064,176.9314779,196.1396077,248.0632935,255,31.20033773,65.81813558,76.89263916,95.03810628,113.8432617,130.240153,150.0696411,170.7213949,178.4106445,183.1435547,186.8562215,191.0570882,195.1590169,199.5637004,207.2753499,223.7524618,250.6904704,255,205,s117.tif,Spliced
27.6710612,47.51590983,55.92177327,61.57293701,70.0476888,78.99940999,87.08209229,95.39111328,104.0110474,120.5563354,134.4711507,141.448527,147.8114827,159.7142944,172.1133016,183.5863444,188.4664307,206.148173,32.71150716,44.25964355,48.78607178,55.21193441,64.42757161,72.68634033,81.73632813,94.14394124,102.8124797,115.0795898,130.146993,148.0874837,160.6373494,174.3276571,189.7638753,199.2244059,203.3370565,220.0171509,25.0392863,55.03641764,61.88456217,65.56549072,70.2588501,75.73093669,82.89593506,96.00059001,110.4331258,122.9980672,136.7269084,159.3830566,175.8566691,187.3890788,205.0977173,230.308431,239.0345662,244.5703125,206,s118.tif,Spliced
0,5.996683757,18.53293864,23.67842611,26.66937256,29.34686279,32.31148275,37.73561605,47.93798828,74.23020426,109.2548625,125.3221232,128.0259603,131.0644328,135.9777425,143.0295207,156.2232666,192.3203125,9.163167318,22.67270915,29.51861572,33.07904053,35.46282959,37.84572347,40.55379232,45.71225993,55.49332682,66.11798096,80.57759603,129.1084798,150.9801839,153.1751912,155.2122396,158.4653931,178.5716756,211.0937093,21.27512614,35.46427409,44.47753906,51.11930339,54.40283203,57.02925618,59.92014567,63.60280355,69.2722168,76.06941732,85.33803304,100.6745809,128.4887695,178.7747192,210.1750692,217.4462077,219.1431071,221.4723511,207,s119.tif,Spliced
19.93515301,29.45824088,32.80026793,36.06677272,40.99568803,48.89086114,61.04563152,75.35190689,86.3098338,100.1852891,142.9228032,200.1121531,210.1005987,215.470507,219.0239042,221.2278645,222.8646126,225.1849123,21.39435676,28.99125047,32.03319797,34.67614183,37.68074685,42.53861933,49.72520618,61.58701386,76.25218738,98.77778708,143.7355047,194.2738728,205.6171558,211.7426215,214.9953531,216.7837736,218.4694604,220.8002261,24.76903755,32.32762591,35.61916524,38.89735002,42.87327835,48.02197848,53.88370243,63.12789383,76.7176707,101.4851593,140.2251434,186.0382635,196.5119521,202.8597982,206.1295684,208.3494369,210.9068531,214.2990329,208,s12.tif,Spliced
28.08569348,72.26409343,84.8330636,90.89750229,96.47507687,101.6855748,107.2540325,114.3019636,129.3504612,162.5860172,171.4029778,175.629255,178.7057507,181.2307008,183.3032583,184.9567352,187.0545396,200.879781,7.725063387,30.52597508,72.24939311,93.58585532,100.4792577,105.9995415,111.3603064,117.7792253,125.97095,141.7644711,167.5600151,172.3247289,175.4636673,178.0652479,180.2171333,181.819685,183.4170038,195.4611318,9.803635971,35.49163834,80.09842477,100.8235691,109.650348,115.6628095,120.8974483,126.4752387,133.5566165,150.3780277,169.9391218,173.7536818,176.5403248,178.6702001,180.4459729,181.873793,183.7742893,206.5698333,209,s120.tif,Spliced
40.82467497,51.53212494,56.74944705,64.35812159,77.31331931,86.05669742,92.2922803,98.31539623,104.59624,112.2774451,124.0346334,142.0855047,174.3438528,195.1889464,198.7920645,205.0674057,211.6488375,214.3923504,51.28270486,63.6925878,80.168339,95.924853,103.5237093,110.5076334,117.2855101,124.081189,132.2288396,141.6702811,152.8099207,172.6554728,192.5356854,196.8085451,202.5685656,211.6043049,213.8729568,216.7380914,55.72193451,72.77172682,91.32362302,103.1376976,113.8950747,122.4551977,130.0613098,138.6709284,152.8041215,182.4184604,192.6920753,195.4813886,198.4004963,206.7935211,215.2807628,217.8425581,220.0756595,223.0063117,210,s121.tif,Spliced
68.81542321,90.60185035,105.0354157,122.085208,137.721476,141.9957113,143.8904084,145.6802881,148.5204186,154.1153369,160.5378702,166.4185143,171.1832551,178.2981604,186.0302638,191.5632519,195.3102983,200.1118843,86.09656363,105.260479,118.5900901,133.0278362,144.5863408,148.1226736,150.2377677,151.9943896,154.6429034,160.3097049,166.9868911,174.6159842,181.4433835,185.6710903,189.9037331,194.7252522,198.4653396,203.0242218,88.78640017,114.4058639,125.7637698,138.7736419,149.8050925,153.3665642,155.6625128,157.9034094,160.4560339,165.3936991,171.383719,177.8290716,183.042132,188.9506932,195.8973405,201.5111129,205.7339645,210.6984949,211,s122.tif,Spliced
19.21225117,34.74281167,41.09232886,45.81334628,56.9332686,68.0594217,77.02058046,84.35464207,90.20388952,95.6676377,100.483007,104.5241409,108.7189135,114.2846199,123.9440309,141.3123752,168.3648109,206.1047634,3.982116847,22.17014619,37.61037385,43.8144252,53.21057884,70.80905756,84.43418568,90.38808869,94.25063387,98.01024977,102.0837514,106.7451044,112.0886605,117.9333495,124.8153423,134.134299,150.0489561,187.6755408,3.907590225,22.89086691,38.28057399,45.27633921,53.47567028,70.20553488,87.47237957,97.19771268,103.9831418,109.9710849,115.3905432,120.911852,126.5299131,132.3495711,138.9903976,149.8444462,170.6411501,201.8341965,212,s123.tif,Spliced
21.99924475,39.7291633,43.29681178,45.30296164,46.7266548,48.45927065,50.82623941,53.63138588,57.85844527,67.99935265,87.47175918,115.3591735,136.7814641,155.1517506,176.3063063,204.3011275,220.1709824,239.3990937,38.64991638,45.11334089,47.14565464,49.28259697,53.52373631,59.59731888,65.37139235,72.22878567,80.61458165,89.91128554,99.56921293,110.9216971,121.5127313,132.0465825,142.3050655,162.963964,195.0504936,239.1454928,33.1577116,42.70383557,46.3812645,48.94065922,52.02513891,56.92647138,64.40233047,73.32845121,83.04197011,92.90958623,104.5216864,116.8740897,131.6722771,150.5152937,170.7695959,186.8695312,208.1072719,240.6180881,213,s124.tif,Spliced
34.68198738,50.79395264,77.43469817,98.88563414,114.6748395,124.4005233,133.6921023,141.9038949,148.7441603,156.6444678,163.1114797,168.6491611,175.6229163,182.5428872,188.0025624,193.266521,196.3883045,200.2773372,39.480957,58.66216216,86.09556563,103.0419431,114.4844905,125.2801424,134.7243891,146.0437773,152.9553056,160.4135513,166.5657064,171.8131575,178.5982899,185.4151427,190.5132168,195.132303,198.6757836,202.7153801,30.37114959,47.2466958,65.36187085,77.0527054,90.56727086,122.0521929,139.9034903,151.4826293,158.3436101,165.8630037,171.928899,177.0730701,183.5888224,190.1890004,194.8504343,199.042078,202.8869288,207.7199115,214,s125.tif,Spliced
40.67829206,69.34566003,86.19698441,94.256514,100.2941684,106.0785186,112.8766791,121.8668069,135.455926,156.7647138,184.1869504,203.1351621,220.5955117,223.5826455,228.9355883,234.3735772,237.7332093,242.0057722,1.368074661,41.40934348,73.83443923,90.44670119,100.0817824,107.135243,113.495954,120.2052651,128.3271026,140.2277337,164.5038302,195.3349247,219.0018611,222.6374278,228.1150672,234.0313427,237.6792631,241.8959379,0.872363381,46.0965906,84.919836,101.2071802,111.0536764,117.9596483,123.6714948,129.6219992,136.5021848,145.8553973,165.6031451,194.7076388,222.9974376,226.5989912,231.846712,237.535092,241.1792901,245.3762745,215,s126.tif,Spliced
4.869612127,48.20634407,110.9884016,153.837703,162.5045854,169.0085235,173.333657,176.079193,178.8832875,181.6519124,185.0494417,188.9002266,192.3179047,195.3993365,198.4685224,201.191428,203.9786643,208.8508928,10.32828937,51.60460161,119.18633,157.0930571,164.1759724,169.7836489,173.3418299,175.8135081,178.3437719,181.7131143,185.6140422,189.5025624,192.8548579,195.8655662,198.3721476,200.785618,203.2298916,209.3850407,15.95247343,60.90203377,124.2818147,162.2325619,169.5795166,175.2463182,178.5385176,180.9035712,183.5256244,187.1427685,191.1116146,194.8830447,198.1584399,200.6451691,202.4820629,204.6581162,207.3470626,215.7952473,216,s127.tif,Spliced
0,8.298430167,27.94977612,38.78925932,42.61698225,46.35585586,57.526056,76.41222959,83.12898527,87.27299455,91.60411609,96.44106382,102.2263851,109.3247829,123.1521012,138.762502,154.4498301,200.0582888,0.042644441,13.27188866,27.19895344,30.31418245,34.24720829,41.73453094,55.82567298,74.53039866,82.57700815,87.52041862,92.21190052,97.27507148,103.9561957,112.5304256,130.0231699,150.1399633,167.4949021,211.9283325,7.507552463,34.94446243,41.37770405,44.3281545,50.36365108,67.15638992,75.55435076,80.41217565,84.72571074,88.98745752,93.02948158,98.0329611,105.0104656,114.1374278,132.8653504,155.9342396,176.018072,215.5572639,217,s128.tif,Spliced
10.3138318,35.46275018,53.45749042,77.91249933,90.78478179,97.70836705,102.6518315,107.1939634,111.3675891,115.1090522,119.0011059,123.6010951,127.8079786,133.0584776,140.9093165,151.778524,163.4826563,186.6420133,17.00944058,44.26681772,61.87225549,85.81234828,97.63729298,104.0135944,108.9052705,113.2985381,117.6076496,121.4447861,124.9752927,129.1650213,132.6997896,138.2880455,145.2111723,155.9797702,168.2938717,195.8900577,22.00830771,46.60341479,65.56899714,89.26287965,105.3523224,114.8435831,121.3058747,126.1957167,130.5157523,134.0552678,137.1404488,140.2913093,143.4340508,146.9887522,151.9676053,159.2828937,171.1264768,200.8468199,218,s129.tif,Spliced
9.743207602,27.59844267,39.1872148,49.01414996,55.46791142,61.81441788,67.3364173,73.86381714,85.43823,112.0736802,138.5176874,155.658559,176.2256876,192.255076,202.1775861,209.7235735,215.6641269,222.240926,13.46502282,30.14786285,41.69669695,51.75220831,59.97948675,67.92581739,75.65056307,81.85850044,88.83631264,103.2180265,116.9035459,136.1027756,164.5351865,190.7768661,202.0039771,208.9120442,214.6506049,222.2827479,13.49750911,29.36714531,40.99552058,49.24477749,55.84485285,62.10985055,68.44890526,75.70728848,84.51517562,93.29333947,108.5166409,131.6304266,167.939758,189.5258927,198.2476661,205.0426173,211.0622514,223.5459036,219,s13.tif,Spliced
1.877677078,8.969439499,18.3477909,22.95527863,30.02306198,36.63483843,42.19194044,48.40179101,54.17014619,72.07897718,102.3788639,118.2485839,126.7704051,131.4157631,135.0696175,139.1847117,142.5463667,167.4436532,10.22838108,25.29573286,31.22166478,39.34209958,48.08561256,55.0579112,59.78135621,65.25958893,71.03760047,87.83915952,117.6948805,132.9290878,140.0358472,142.9453795,146.1981173,148.9997303,153.667341,179.4905324,4.729999461,14.85431839,32.08491126,42.49171926,48.88873604,62.7077197,73.13478449,79.91916168,86.69666073,100.3616011,122.0776825,134.1219992,141.1527216,144.1095107,147.4417381,150.2435669,156.0642499,183.506042,220,s130.tif,Spliced
7.46935858,21.35151319,38.81844419,55.00477424,68.45811081,80.81669094,92.26859794,99.99436263,105.0107623,109.4370988,113.5618223,117.184334,120.5021578,123.6284998,127.6902411,133.4494524,141.8651076,170.0539192,9.880617144,24.87206668,41.87025948,60.29710849,74.35515456,87.38032044,98.97442952,106.2860225,111.607218,115.9767762,120.0966445,123.8910557,127.2335869,130.4925824,135.0591789,141.4095323,150.6820953,183.9902088,13.06934779,31.50895506,47.05936775,63.56910503,76.64587042,90.35245725,99.92191293,106.0028322,110.5777364,114.5149701,118.3248908,121.819685,125.0703728,128.5765226,133.5770081,140.6882991,151.1197605,190.9817123,221,s131.tif,Spliced
7.762097427,15.8358688,22.40872309,29.68506231,35.80137023,39.58474942,44.20043696,50.70914927,56.02036468,61.50609592,67.31981982,73.55168042,81.59580838,91.79807952,102.5848573,114.2302152,125.3420456,164.8192264,13.47637158,26.6313589,35.634272,41.38911366,45.09750769,48.87152722,52.42639046,56.49973027,62.29964396,69.72954092,76.38371905,82.58337379,90.88744133,101.8898689,111.9010897,122.1908615,129.9476183,173.6374818,16.3478988,24.04558451,32.64611318,40.11377246,46.4402816,53.18514323,58.78669688,63.24567082,66.95606085,70.78944813,76.25942709,83.73275071,92.1268544,101.2076927,111.7586449,123.4044613,133.2821924,177.7888008,222,s132.tif,Spliced
7.267519016,16.45902789,22.06357555,27.82769596,32.33988779,37.12043481,43.1443869,51.00563737,63.817635,91.20572369,106.212386,112.5674057,117.3614123,121.7490425,126.2261153,132.3044182,165.2003021,220.2687328,15.57895021,22.38183093,30.15104925,36.28068188,41.38973405,47.60589632,54.47461833,62.42647138,75.85024546,102.1230782,114.9932837,121.8510277,127.0454227,131.6241031,136.0812159,141.6917516,165.0460161,227.970923,18.80714247,26.76762691,33.47553542,39.40451529,45.41195986,52.96417975,61.82963802,76.12407617,98.51766737,113.1076496,120.574122,126.6684739,131.7052651,136.3658359,141.2743162,148.9093704,178.3093812,233.9772887,223,s133.tif,Spliced
24.38973405,50.20610131,58.41964719,61.34949021,63.48341156,65.61158764,67.5508982,69.41899984,71.01084318,72.51529374,73.95169121,75.43054432,77.03134272,79.22277067,84.14816313,98.46391002,207.1528834,255,23.0039111,49.2853752,57.92398986,61.68007229,64.47105788,66.90920861,68.90033447,70.82564601,72.62488536,74.44335653,75.98583913,77.55203107,79.3011005,82.15199331,88.69169769,107.042132,214.9247991,255,22.87031343,46.69509629,53.37155419,58.12410315,61.8085181,64.81679883,67.16129902,69.27811944,71.34862707,73.51170632,75.61789934,77.5474996,79.44359929,81.60422398,87.48713384,108.1930733,218.3824243,255,224,s134.tif,Spliced
5.208070346,15.77032422,21.74194854,25.16777256,27.61638884,31.92957329,35.11220802,38.15477154,42.89483196,48.0524087,54.44206182,59.7490964,63.98370826,69.43521066,74.93121864,104.6829314,167.4036252,183.5733938,8.328505152,16.25101149,21.31825538,23.8899768,26.68943195,31.27633921,34.75562389,38.61339483,44.03633274,51.21597346,59.03328478,64.92447537,71.61374548,78.72093651,93.45800291,128.3621945,181.7430814,196.0533258,4.708124292,15.00698603,21.58553164,25.46614878,28.12162162,31.77272482,35.98794303,40.22714031,44.81642121,49.6478934,54.48432864,59.55413497,65.0424826,70.6655338,77.36977397,119.3135351,174.7277337,195.8027459,225,s135.tif,Spliced
4.108485731,17.34522846,29.52079625,38.35089281,46.62731294,55.68511625,63.83384582,69.65932999,74.51648055,79.34576792,84.09211307,88.8766521,93.70167773,98.75249501,103.5901171,108.7412203,148.2768247,190.2616389,6.91096186,16.58350866,31.63985542,43.060123,53.27116038,64.29219939,73.710417,81.52670335,89.14309219,95.43035551,100.1026326,103.8501376,107.892755,111.623267,115.4235313,121.0895506,158.8482764,201.0902519,2.385337433,11.74955494,27.23067379,39.82499865,49.47553542,58.19978961,64.46968226,69.59677941,74.97003291,81.2562173,88.59338081,96.97030264,103.6774289,109.4631548,115.1268814,121.0231159,149.3675082,192.1335437,226,s136.tif,Spliced
17.72479366,22.98335761,29.05772239,35.03722285,39.53530776,52.83023143,74.92876409,85.84323245,91.78664293,99.91991692,106.229433,112.0727734,116.4713816,120.3583913,123.4252306,126.2849167,129.1521282,156.1810433,11.0842639,13.86319253,15.8854723,19.6341641,29.72242002,63.47793602,89.74987862,98.38040136,103.6704429,112.0659222,118.5768463,124.7846739,129.680315,133.4617522,136.6264228,139.7362302,142.7699736,169.2732103,15.90114366,26.68495442,31.17591843,37.99171926,43.34846523,55.42782004,76.04925285,95.11396127,102.4687652,112.1752711,120.0928413,126.949884,132.2122512,136.1966877,139.6450073,143.3117549,146.4861628,166.3307709,227,s137.tif,Spliced
3.867589146,13.55737174,24.4648271,30.66564169,36.95905486,43.40602579,49.66067864,55.85394077,60.12272752,62.52368236,65.9475913,72.42420564,79.0245455,86.34406862,93.49867832,101.7161892,108.4107191,117.2480445,6.20372768,18.62377947,28.88935642,37.85367104,47.80965097,54.69860279,59.2916869,61.70817824,63.7943842,66.88752225,71.79934725,77.07280035,82.42965421,90.07700815,99.3155311,109.7931434,117.6725738,128.1177375,0,1.034903167,7.854237471,17.95465825,26.38469008,34.00682419,41.82405459,48.27927928,55.89305173,60.80441819,63.68781356,68.15547284,77.45684307,89.24440309,100.6453579,113.0647354,120.7569186,131.4392296,228,s138.tif,Spliced
15.08804014,39.94529859,60.35385985,71.41894589,78.40918164,83.73075471,89.52211793,98.85364406,103.4765334,105.6329233,107.8300966,110.6075956,113.9174354,117.4881588,120.9885904,124.1919404,127.4294654,134.184334,21.17880455,42.55807304,59.54194314,71.65582349,80.13448778,86.38223553,93.26479473,108.2886389,116.6554998,119.5396504,121.5849113,123.8704213,126.8785132,130.3112963,133.5765226,136.7186977,140.1090791,144.9164374,3.010357663,30.53773534,45.75138911,54.97297297,63.84334035,71.15148082,78.28488968,104.5959432,121.6856287,125.4269299,128.1143389,130.255462,132.3758159,134.7326698,137.1218374,140.1621891,143.5418892,147.8927011,229,s139.tif,Spliced
9.005609746,23.17072048,31.01348014,36.51710135,41.48080546,49.30874534,56.20885837,63.11248796,68.91962155,75.48331729,83.2118307,91.86214259,104.1421694,135.530121,163.1800561,170.2029137,177.147821,199.9912923,14.38008122,31.33545443,39.73069033,44.46841378,49.08749529,53.37526688,59.55620212,67.39883619,74.07527107,81.51919454,89.3180391,96.1867543,106.659187,142.5463641,156.5618537,162.539331,171.0985892,208.5867627,18.40528321,36.11483234,44.2721564,49.71197723,55.23891657,63.63729225,72.05639051,78.83287981,86.65847532,93.69447817,99.53100013,105.6221794,116.1908151,128.4110604,137.2796082,145.3764391,156.6083225,209.9095742,230,s14.tif,Spliced
19.68039596,29.84938232,39.42056428,50.07096618,56.62744781,63.53660247,69.75678373,75.13327399,78.79112046,81.65296434,84.20434806,87.69382856,93.75940012,99.78149107,104.5448293,113.8485731,127.0769812,143.2722933,26.89814965,36.7859686,46.21351891,53.51621082,58.20121918,61.51710093,64.88309867,68.05907105,70.70504936,74.17030803,85.52570535,98.50782219,106.3589038,111.461914,116.629255,128.769569,150.6591142,174.803582,9.625478772,37.38344932,45.89903976,50.66316017,53.90540541,56.25476075,58.5503048,60.93599288,63.73275071,68.00480121,84.48114582,108.9523386,120.6758645,126.0508173,129.9458111,140.0653288,173.2168636,201.6077575,231,s140.tif,Spliced
